league,actual,top1,top1_prob,top2_prob,top3_prob,top1_hit,top3_hit,top3_prob_sum,xg_home,xg_away,xg_total,xg_diff,xg_total_bucket,xg_diff_bucket
F1,"(0, 1)","(0, 0)",0.24136640629045517,0.22933043576250825,0.22007672298279848,False,False,0.6907735650357619,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3733010858582226,0.24185458985921865,0.1662481120958068,True,True,0.781403787813248,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(2, 0)",0.2648683466407157,0.21603780327677993,0.2058583701785065,False,False,0.6867645200960021,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3362484558116208,0.22520792756128977,0.19140317831099413,True,True,0.7528595616839047,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 1)","(2, 0)",0.2758975219263766,0.22935551380278216,0.21231025879245216,False,False,0.7175632945216109,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 0)","(0, 0)",0.44908990087057843,0.30059842206070597,0.10490571029270859,False,True,0.854594033223993,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.34483971273807845,0.24771033260819514,0.16265348638712449,True,True,0.755203531733398,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 1)","(0, 0)",0.29785404392028514,0.29270711034693275,0.15957236370615227,False,False,0.7501335179733701,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.3832365162090652,0.23696637828363337,0.17041348500601916,False,False,0.7906163794987177,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 1)","(0, 0)",0.41422326525497993,0.29088098394912193,0.10824474767998973,False,False,0.8133489968840916,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(1, 0)",0.27634606061557054,0.26900316587106365,0.16891607094084019,False,False,0.7142652974274744,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 1)","(0, 0)",0.381878782311179,0.21596288667446611,0.1972772301294692,False,True,0.7951188991151144,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 1)","(1, 0)",0.28021793862759303,0.24808819157198253,0.18252128219520386,False,False,0.7108274123947793,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 1)","(0, 0)",0.5409439666331802,0.22622869077905705,0.12375653006113702,False,False,0.8909291874733742,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 1)","(0, 0)",0.37875761822614595,0.2509247242106423,0.15438247338074174,False,False,0.7840648158175301,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3164996007802526,0.23539961037540735,0.17871812867385065,True,True,0.7306173398295106,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(2, 0)","(0, 0)",0.4934243434780606,0.21342119941282112,0.16200194451248773,False,False,0.8688474874033695,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 1)","(0, 0)",0.3340585599339458,0.2818857536145446,0.13091004098889591,False,True,0.7468543545373862,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 1)","(0, 0)",0.3598633502810781,0.20970651011683183,0.20948488434872234,False,False,0.7790547447466323,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.9193551873090391,0.07730193139502987,0.0032498802856013175,True,True,0.9999069989896703,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 1)",0.3291889778025264,0.2639723864959148,0.21113849047253377,False,True,0.804299854770975,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(0, 0)",0.43959867632467287,0.3513213057540452,0.1425729050021274,False,True,0.9334928870808454,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 1)","(0, 0)",0.31507883498893263,0.25480776216495693,0.15811156405337845,False,False,0.727998161207268,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 1)","(2, 0)",0.28894323925185633,0.2582405581111248,0.21003893307247093,False,False,0.7572227304354521,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 0)","(0, 0)",0.33217200168256267,0.21132841881115605,0.21000751483711555,False,True,0.7535079353308343,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 1)","(0, 0)",0.26171579214673585,0.24748188891834433,0.19558691060929542,False,False,0.7047845916743757,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 1)","(0, 0)",0.3789796790803371,0.2412664424046436,0.1659643674911912,False,False,0.7862104889761719,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 1)","(1, 0)",0.3576918822022495,0.2739142029720496,0.23354663833631772,False,False,0.8651527235106168,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 1)","(0, 0)",0.3253378509072903,0.2777693979005487,0.1368328800240592,False,True,0.7399401288318983,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.3047324822167969,0.2252986635469857,0.1911492147379514,True,True,0.721180360501734,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 0)","(0, 0)",0.29263090338374154,0.22051352654124518,0.19629949097926302,False,True,0.7094439209042498,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(0, 0)",0.37090577300109556,0.28296764342008524,0.11903399931376231,True,True,0.7729074157349431,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(2, 1)","(0, 0)",0.4610275822718497,0.3189324825032026,0.11363199014865943,False,False,0.8935920549237117,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 0)","(0, 0)",0.38329952757159985,0.36875484121775365,0.1773810338132099,False,True,0.9294354026025634,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 2)","(0, 0)",0.49305873669406836,0.20967381827135267,0.16671611752706902,False,False,0.8694486724924901,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 3)","(0, 0)",0.44982606201488057,0.24633360911979016,0.14065609387984454,False,False,0.8368157650145153,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 2)","(0, 0)",0.33052990032079815,0.26193202957491946,0.14652003893016743,False,False,0.7389819688258851,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(2, 0)","(0, 0)",0.3855483962783081,0.3497753970259249,0.16366089265581849,False,True,0.8989846859600515,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(3, 0)","(0, 1)",0.25496814362080755,0.2179786617999869,0.2134008957165103,False,False,0.6863477011373048,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(2, 1)","(1, 0)",0.3670852875948387,0.3234461022609094,0.20830612492570305,False,False,0.8988375147814511,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 0)","(0, 0)",0.3994381894627617,0.2557026228620463,0.14450424028136588,False,False,0.7996450526061739,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.27647661029840354,0.2259459264570272,0.19814507283196298,False,True,0.7005676095873936,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(1, 0)",0.2738479717899917,0.24551951784318599,0.18092538505222552,False,False,0.7002928746854032,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 2)","(1, 0)",0.27589370582981154,0.2523982071387127,0.17421051342127009,False,False,0.7025024263897943,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(0, 0)",0.29990575902742866,0.2909008695676795,0.15663134019574068,False,True,0.7474379687908488,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(1, 0)",0.2832758779438171,0.24462626263506493,0.18800521906036138,True,True,0.7159073596392433,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.36972777177293126,0.2452604258464579,0.16268950090494197,True,True,0.7776776985243311,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(2, 1)","(0, 0)",0.3697333750882641,0.24441581334257745,0.1637118320880301,False,False,0.7778610205188716,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.4315006782992383,0.23026662995316477,0.16591642740531315,True,True,0.8276837356577162,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 2)","(0, 0)",0.5599603845726794,0.26202627016072616,0.07494625262110151,False,False,0.8969329073545071,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(2, 0)","(0, 0)",0.37272863612046475,0.21941430440767334,0.19456808281094248,False,False,0.7867110233390806,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 1)","(0, 0)",0.573363794703729,0.218457151213123,0.1149060623354263,False,True,0.9067270082522784,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(0, 0)",0.4060019144434974,0.2463941087740323,0.15386623147297507,False,True,0.8062622546905048,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(2, 1)","(0, 1)",0.23508815725506618,0.22671028125457224,0.20908161389287844,False,False,0.6708800524025169,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.5100617501563685,0.2932989684647836,0.08675547205871108,True,True,0.890116190679863,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.376305943388056,0.2334762026600892,0.17605000198807655,True,True,0.7858321480362217,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.33317732924416144,0.26945939214758874,0.13846387687257256,True,True,0.7411005982643227,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 0)","(0, 0)",0.2954910740376196,0.26381821588609533,0.16323070339034151,False,True,0.7225399933140564,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(0, 0)",0.4052061303814513,0.25359260066825273,0.14558627890300072,True,True,0.8043850099527048,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 1)","(0, 0)",0.2880037113066337,0.28046483315714954,0.15398388748576855,False,False,0.7224524319495518,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(1, 0)",0.3216729176152231,0.30981191387646634,0.17984500351644156,False,True,0.811329835008131,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3629349502164562,0.25014163079864243,0.15779932613218706,True,True,0.7708759071472857,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.342292944182441,0.28589973998977536,0.13054453977604655,False,False,0.7587372239482628,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 1)","(0, 0)",0.4476484101379576,0.2032321219745295,0.194024558023109,False,True,0.8449050901355961,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3149544863976274,0.2680267697766738,0.14934974262059722,True,True,0.7323309987948984,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(2, 0)","(0, 0)",0.4627211931260433,0.30382603082305876,0.10344431301618381,False,True,0.8699915369652859,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(0, 0)",0.39452664796911796,0.329166803245647,0.14323261063380982,False,True,0.8669260618485748,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 0)","(1, 0)",0.34108684733010536,0.2959286667131333,0.20676419991799527,False,True,0.843779713961234,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 1)","(0, 0)",0.4861591665770802,0.1934455516995393,0.19011084100512765,False,True,0.8697155592817472,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 0)","(0, 0)",0.4108557567987362,0.2209055959293672,0.18378380562639599,False,True,0.8155451583544994,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.36783959312984305,0.3309123816281991,0.20444379507375648,False,True,0.9031957698317987,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 1)","(0, 0)",0.8273469419858214,0.1568094604457469,0.014860275440353083,False,False,0.9990166778719214,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.669110565620585,0.2688944962208779,0.054030121337883194,True,True,0.9920351831793461,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(0, 0)",0.521514719447178,0.2721461962505035,0.08299578321788768,True,True,0.8766566989155692,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 1)","(1, 1)",0.24843721330200874,0.2212877836976546,0.21458577026932305,False,False,0.6843107672689863,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.3854737888687301,0.31612720772274233,0.1366509081729687,True,True,0.8382519047644412,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.4734248105477822,0.2902040639815185,0.0925558139099263,True,True,0.856184688439227,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.7995803925305027,0.1788438032413581,0.020001182030369394,False,False,0.9984253778022302,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 2)","(0, 0)",0.5439094582787051,0.29448122733213544,0.0812943962937701,False,False,0.9196850819046106,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.3270607141421939,0.2802515164861224,0.13413065241068606,True,True,0.7414428830390023,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(1, 0)",0.2761969819592344,0.2519060720568953,0.17556723964260065,True,True,0.7036702936587305,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 3)","(0, 0)",0.36652986605743937,0.2382037252291396,0.17180410584077635,False,False,0.7765376971273553,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 1)","(0, 0)",0.28502709875457544,0.24313905300228236,0.18395933072347678,False,True,0.7121254824803346,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.36258877588302885,0.22465834625419212,0.18944293803313295,True,True,0.7766900601703539,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.26650973974934977,0.22449269433743113,0.19787404434502162,False,True,0.6888764784318026,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.40359359948210943,0.31870203339393544,0.13171292485244937,False,True,0.8540085577284942,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 2)","(0, 0)",0.42969565838589346,0.3184788696322755,0.12262696943056933,False,False,0.8708014974487384,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 0)","(0, 0)",0.31884926527898794,0.30137914953093126,0.15542629647278566,False,True,0.7756547112827048,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 1)","(0, 0)",0.3871858866194613,0.20908977015331098,0.20514016133271554,False,True,0.8014158181054878,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(1, 0)",0.2841377581454067,0.2563174176460032,0.17832525304210936,False,True,0.7187804288335192,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(0, 0)",0.30379627886100624,0.24550120321817742,0.1706705501820275,True,True,0.7199680322612111,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 1)","(0, 0)",0.3802207994490557,0.27267671333251936,0.1289737112937741,False,False,0.7818712240753491,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 0)","(0, 0)",0.3763120442909772,0.26463778906261853,0.13878337932614646,False,True,0.7797332126797422,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(1, 0)",0.3459218060462601,0.29610731572595045,0.21081781389310764,False,True,0.8528469356653181,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.36826655186374163,0.22028523666718894,0.19420776944463497,True,True,0.7827595579755655,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 2)","(0, 0)",0.4302417260993998,0.2348232208143294,0.16080129909062246,False,False,0.8258662460043517,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.33684433429539135,0.24425865637850913,0.24279569224066452,False,True,0.823898682914565,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(1, 0)",0.3088706352564002,0.2885699571097325,0.18146549218694666,False,True,0.7789060845530793,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(1, 0)",0.3557889786482879,0.2901595220748279,0.22367136670341586,False,True,0.8696198674265316,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(1, 0)",0.29400815629825056,0.26615310638801243,0.1827010520830546,True,True,0.7428623147693176,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.45954428524930724,0.22241955633955762,0.16546664129612254,True,True,0.8474304828849875,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(0, 0)",0.47772503647500564,0.21166717065341303,0.17113823472153833,False,True,0.860530441849957,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 4)","(1, 0)",0.26522842158199295,0.20670344470324153,0.20326071134961565,False,False,0.6751925776348502,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.34429257275409,0.25045888280865863,0.15938085266113308,False,True,0.7541323082238818,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.47229911546897885,0.23201692020388245,0.14891868221204155,False,True,0.8532347178849028,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(2, 0)","(0, 0)",0.3224799312405332,0.2237673872164759,0.1936995049436715,False,False,0.7399468234006806,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 1)","(0, 0)",0.2544473844963029,0.22421638166190955,0.212085085067421,False,True,0.6907488512256335,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 1)","(0, 0)",0.34958577558350107,0.27411290487551687,0.13143353483907327,False,False,0.7551322152980912,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 0)","(1, 0)",0.34270611490452507,0.3196303194166902,0.19289574225821426,True,True,0.8552321765794295,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 0)","(0, 0)",0.2877333711010183,0.2651881390680524,0.1665501411257673,False,True,0.719471651294838,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 2)","(0, 0)",0.43116006834004245,0.2903091742496906,0.10303038040949943,False,False,0.8244996229992325,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(2, 0)","(0, 0)",0.4346238195124033,0.26085293694442363,0.12902892760654658,False,False,0.8245056840633735,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3399033805104332,0.2385550898845486,0.1742388300338639,True,True,0.7526973004288456,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(0, 0)",0.3441890178882513,0.22137793159426916,0.1958266141268952,False,True,0.7613935636094156,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.5386837752204079,0.22859292239244647,0.12224709507160797,True,True,0.8895237926844624,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 0)","(0, 0)",0.37010175790239025,0.3285013572998282,0.15321265261329817,False,True,0.8518157678155167,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(0, 0)",0.3443818829979893,0.24477479085496195,0.166257620724248,True,True,0.7554142945771992,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(4, 0)","(1, 1)",0.2600364483649263,0.2074708821028403,0.19054680281099606,False,False,0.6580541332787626,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(2, 1)","(0, 0)",0.4202645809103316,0.3073237316743722,0.11777756559350407,False,False,0.8453658781782079,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(0, 0)",0.46361109004246387,0.284007684240993,0.09397604364858525,False,True,0.841594817932042,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(2, 0)","(1, 1)",0.24198885766282305,0.22386495161533038,0.22012855097447037,False,False,0.6859823602526238,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.34223456171171396,0.2691674121142958,0.13761500602896368,False,False,0.7490169798549734,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 1)","(1, 0)",0.33045097317563316,0.31550439579796646,0.1846911256529571,False,False,0.8306464946265567,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(2, 0)","(1, 1)",0.2347399718533565,0.22936563289508738,0.19087922072158614,False,True,0.65498482547003,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(2, 0)","(0, 0)",0.29868067541014476,0.24949853548656734,0.17130815987572467,False,False,0.7194873707724367,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 1)","(0, 0)",0.3294098835369394,0.22049351590383576,0.19786686643164136,False,True,0.7477702658724166,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 1)","(0, 0)",0.450125119192791,0.27968623078606564,0.10323447082855541,False,True,0.8330458208074121,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.32199213048986125,0.31137971402680337,0.16278177507664982,True,True,0.7961536195933144,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(2, 0)","(0, 1)",0.2912273492712193,0.24037022249253825,0.19974369084081073,False,False,0.7313412626045683,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 2)","(0, 1)",0.2594273427894043,0.24480220750194281,0.19531000226346382,False,False,0.699539552554811,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.3151917628626703,0.265191998825072,0.19936923680472018,False,True,0.7797529984924625,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.27241816425562115,0.2253606780345117,0.20339433859530098,False,False,0.7011731808854338,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.4206269001070014,0.23164524674794407,0.16761275443476967,False,False,0.8198849012897151,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.32240298312771504,0.2636817256010674,0.14819260555162334,False,False,0.7342773142804058,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.31102921887924023,0.22211783640751767,0.19565915188727867,False,True,0.7288062071740365,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 1)","(0, 0)",0.44343217517197003,0.23803116560041374,0.15260976845645727,False,True,0.834073109228841,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.43959539608922693,0.21643030860543805,0.18025648818822745,True,True,0.8362821928828924,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.42182955011797185,0.2633359924188953,0.1299922037491041,False,True,0.8151577462859714,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 1)",0.29100908702696004,0.27157320123876194,0.1754906185335298,False,True,0.7380729067992517,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 1)","(0, 0)",0.35551335243539445,0.25495256297140007,0.15297711311910936,False,False,0.7634430285259038,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(0, 0)",0.3501425780620971,0.2286757865507602,0.18583864346258083,False,True,0.7646570080754381,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 1)","(0, 0)",0.35445722481100633,0.21832439706869586,0.19875866248875534,False,False,0.7715402843684576,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 0)","(0, 0)",0.266738538257261,0.24505305919788625,0.1942696735284372,False,True,0.7060612709835844,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.30970638785760485,0.2628855197309648,0.20221713737388594,False,True,0.7748090449624556,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 1)","(0, 0)",0.32804098380931795,0.28523306725652064,0.13651984890175592,False,False,0.7497938999675945,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.39067492410972215,0.26350208861510727,0.1374042363337392,True,True,0.7915812490585686,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 1)","(0, 0)",0.3070977381378262,0.2620627763721715,0.15791163089660423,False,False,0.7270721454066019,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(2, 1)","(1, 0)",0.3351356273123613,0.3138004387184132,0.1902258704897906,False,False,0.839161936520565,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 1)","(2, 0)",0.26051087269429574,0.24507526197739465,0.17587356661951686,False,False,0.6814597012912071,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(0, 0)",0.48090984480213306,0.2520460442588254,0.12238328308724762,True,True,0.8553391721482061,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(0, 0)",0.3119832840365307,0.29241637458367614,0.1510948969138019,False,True,0.7554945555340087,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(1, 0)",0.2563861185939993,0.22872359849665724,0.20682798781981593,True,True,0.6919377049104725,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(1, 0)",0.3087059075092829,0.2721099453441589,0.19356762678197695,False,True,0.7743834796354186,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.5195768594726758,0.1849241352600207,0.18417191721811038,True,True,0.888672911950807,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(0, 0)",0.3357697200790061,0.21953703970311256,0.19884444421241335,False,True,0.754151203994532,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 1)","(1, 1)",0.23457343381531978,0.22001133180695048,0.2034094729199697,True,True,0.6579942385422399,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(2, 0)","(1, 1)",0.2573853875066142,0.21830597198514048,0.20463908468621897,False,False,0.6803304441779736,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 1)","(0, 0)",0.8666750156880093,0.12401396148084173,0.008872681434091374,False,True,0.9995616586029424,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 1)","(0, 0)",0.2524230558611825,0.2260090167234804,0.2116974502363812,False,True,0.6901295228210441,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
