Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B36CA
Finland,Veikkausliiga,2022,18/09/2022,16:30,Mariehamn,Lahti,6,0,H,1.66,4.48,4.91,1.67,4.48,5.03,1.62,4.2,4.67,,,,,,
Finland,Veikkausliiga,2022,28/09/2022,16:00,HIFK,Ilves,1,5,A,4.19,4.09,1.83,4.56,4.37,1.83,4.11,4.01,1.74,,,,,,
Finland,Veikkausliiga,2022,28/09/2022,16:00,Inter Turku,Haka,0,1,A,2.68,3.35,2.81,2.78,3.47,2.86,2.59,3.23,2.68,,,,,,
Finland,Veikkausliiga,2022,28/09/2022,16:00,Lahti,VPS,0,2,A,3.13,3.69,2.28,3.25,3.75,2.28,3.05,3.55,2.17,,,,,,
Finland,Veikkausliiga,2022,28/09/2022,16:00,SJK,KuPS,3,1,H,3.8,3.66,2.03,3.9,3.66,2.05,3.71,3.48,1.96,,,,,,
Finland,Veikkausliiga,2022,28/09/2022,16:30,Mariehamn,AC Oulu,2,4,A,1.77,4.29,4.33,1.77,4.3,4.5,1.73,3.97,4.18,,,,,,
Finland,Veikkausliiga,2022,29/09/2022,16:00,Honka,HJK,3,1,H,3,3.13,2.67,3.02,3.2,2.67,2.92,3.02,2.54,,,,,,
Finland,Veikkausliiga,2022,02/10/2022,13:00,Ilves,Mariehamn,2,3,A,2.56,3.67,2.74,2.56,3.73,2.75,2.46,3.51,2.66,,,,,,
Finland,Veikkausliiga,2022,02/10/2022,14:00,AC Oulu,Lahti,2,1,H,1.99,3.91,3.71,2.04,3.95,4.2,1.93,3.73,3.58,,,,,,
Finland,Veikkausliiga,2022,02/10/2022,14:00,Haka,SJK,2,0,H,2.01,3.89,3.66,2.21,3.89,3.75,1.97,3.66,3.5,,,,,,
Finland,Veikkausliiga,2022,02/10/2022,14:00,KuPS,Honka,3,2,H,2.49,3.09,3.31,2.5,3.28,3.31,2.39,3.06,3.11,,,,,,
Finland,Veikkausliiga,2022,02/10/2022,14:00,VPS,HIFK,4,0,H,1.33,5.83,9.39,1.33,6.49,11.06,1.29,5.64,8.94,,,,,,
Finland,Veikkausliiga,2022,02/10/2022,16:30,HJK,Inter Turku,3,0,H,1.43,4.5,8.99,1.5,4.55,8.99,1.43,4.28,7.54,,,,,,
Finland,Veikkausliiga,2022,05/10/2022,16:00,KuPS,Haka,0,0,D,1.72,3.9,5.17,1.75,3.92,5.3,1.68,3.73,4.85,,,,,,
Finland,Veikkausliiga,2022,06/10/2022,15:45,Honka,Inter Turku,2,1,H,1.57,4.08,6.76,1.59,4.1,7.05,1.54,3.83,6.42,,,,,,
Finland,Veikkausliiga,2022,08/10/2022,13:00,HIFK,Mariehamn,2,3,A,7.46,5.33,1.41,8,5.5,1.42,6.8,5.11,1.38,,,,,,
Finland,Veikkausliiga,2022,08/10/2022,17:00,VPS,AC Oulu,2,1,H,1.82,4.11,4.21,1.85,4.25,4.24,1.76,3.92,4.06,,,,,,
Finland,Veikkausliiga,2022,09/10/2022,14:00,Ilves,Lahti,1,0,H,1.93,4.18,3.69,1.94,4.25,3.76,1.87,3.95,3.56,,,,,,
Finland,Veikkausliiga,2022,09/10/2022,14:00,KuPS,Inter Turku,2,0,H,1.41,4.74,8.87,1.44,4.75,8.87,1.4,4.45,7.75,,,,,,
Finland,Veikkausliiga,2022,09/10/2022,16:00,Haka,HJK,0,1,A,4.4,3.67,1.88,4.4,3.7,1.91,4.05,3.51,1.87,,,,,,
Finland,Veikkausliiga,2022,10/10/2022,16:00,SJK,Honka,0,0,D,2.77,3.52,2.61,2.77,3.67,2.65,2.64,3.39,2.54,,,,,,
Finland,Veikkausliiga,2022,16/10/2022,13:00,Lahti,HIFK,6,1,H,1.68,4.76,4.44,1.68,4.76,4.75,1.64,4.35,4.38,,,,,,
Finland,Veikkausliiga,2022,16/10/2022,13:00,AC Oulu,Ilves,0,2,A,2.95,3.87,2.32,2.95,3.9,2.32,2.82,3.68,2.25,,,,,,
Finland,Veikkausliiga,2022,16/10/2022,13:00,Mariehamn,VPS,2,2,D,2.48,3.71,2.81,2.54,3.71,3,2.42,3.48,2.72,,,,,,
Finland,Veikkausliiga,2022,16/10/2022,15:00,Honka,Haka,1,1,D,1.74,3.99,4.92,1.77,3.99,5.1,1.71,3.75,4.63,,,,,,
Finland,Veikkausliiga,2022,16/10/2022,15:00,HJK,KuPS,0,1,A,2.18,3.38,3.65,2.55,3.48,3.65,2.19,3.22,3.34,,,,,,
Finland,Veikkausliiga,2022,16/10/2022,15:00,Inter Turku,SJK,1,0,H,2.21,3.63,3.32,2.3,3.65,3.32,2.17,3.47,3.13,,,,,,
Finland,Veikkausliiga,2022,17/10/2022,16:30,TPS,Jaro,4,0,H,2.18,3.2,3.65,2.2,3.32,3.7,2.12,3.11,3.5,,,,,,
Finland,Veikkausliiga,2022,19/10/2022,16:00,SJK,AC Oulu,0,1,A,1.7,4.06,5.09,1.78,4.06,5.09,1.69,3.87,4.62,,,,,,
Finland,Veikkausliiga,2022,19/10/2022,16:00,Inter Turku,VPS,1,5,A,2.39,3.14,3.44,2.4,3.25,3.45,2.3,3.08,3.24,,,,,,
Finland,Veikkausliiga,2022,20/10/2022,16:30,TPS,Lahti,1,1,D,2.49,3.28,3.12,2.55,3.3,3.12,2.4,3.15,2.96,,,,,,
Finland,Veikkausliiga,2022,22/10/2022,15:00,AC Oulu,VPS,0,0,D,3.14,3.38,2.42,3.15,3.44,2.45,2.99,3.2,2.38,,,,,,
Finland,Veikkausliiga,2022,23/10/2022,15:00,Lahti,TPS,2,1,H,2.59,3.24,3.01,2.6,3.28,3.05,2.47,3.11,2.86,,,,,,
Finland,Veikkausliiga,2022,26/10/2022,16:00,VPS,Haka,0,3,A,2.65,3.19,2.98,2.77,3.35,3,2.58,3.09,2.83,,,,,,
Finland,Veikkausliiga,2022,30/10/2022,13:00,Haka,VPS,1,2,A,2.16,3.64,3.61,2.16,3.77,3.76,2.07,3.5,3.37,,,,,,
Finland,Veikkausliiga,2023,05/04/2023,16:00,KTP,AC Oulu,0,2,A,2.69,3.32,2.83,2.75,3.55,2.83,2.65,3.18,2.64,,,,,,
Finland,Veikkausliiga,2023,05/04/2023,16:00,KuPS,Inter Turku,1,2,A,2.01,3.31,4.34,2.02,3.41,4.34,1.94,3.27,4.01,,,,,,
Finland,Veikkausliiga,2023,05/04/2023,16:00,Mariehamn,Ilves,1,1,D,3.3,3.32,2.36,3.3,3.35,2.46,3.02,3.22,2.35,,,,,,
Finland,Veikkausliiga,2023,05/04/2023,16:00,SJK,Haka,2,1,H,2.58,3.29,2.98,2.58,3.32,3.1,2.45,3.17,2.88,,,,,,
Finland,Veikkausliiga,2023,05/04/2023,16:00,VPS,Lahti,0,0,D,2.25,3.51,3.36,2.31,3.52,3.36,2.19,3.29,3.24,,,,,,
Finland,Veikkausliiga,2023,05/04/2023,16:15,HJK,Honka,2,0,H,2,3.25,4.52,2.04,3.34,4.52,1.96,3.15,4.15,,,,,,
Finland,Veikkausliiga,2023,14/04/2023,16:00,Haka,AC Oulu,2,2,D,2.29,3.33,3.43,2.31,3.4,3.43,2.22,3.21,3.23,,,,,,
Finland,Veikkausliiga,2023,14/04/2023,16:00,KTP,KuPS,0,0,D,3.7,3.55,2.1,3.98,3.6,2.15,3.63,3.4,2,,,,,,
Finland,Veikkausliiga,2023,15/04/2023,11:00,Ilves,Inter Turku,2,1,H,2.8,3.35,2.7,2.9,3.35,2.7,2.76,3.19,2.53,,,,,,
Finland,Veikkausliiga,2023,15/04/2023,15:00,Honka,SJK,0,0,D,2.03,3.47,4.03,2.08,3.47,4.1,2,3.28,3.77,,,,,,
Finland,Veikkausliiga,2023,15/04/2023,16:30,VPS,HJK,0,1,A,5.45,3.45,1.79,5.48,3.6,1.81,4.9,3.37,1.76,,,,,,
Finland,Veikkausliiga,2023,16/04/2023,16:30,Mariehamn,Lahti,2,3,A,2.34,3.4,3.26,2.34,3.43,3.37,2.2,3.28,3.21,,,,,,
Finland,Veikkausliiga,2023,19/04/2023,16:00,HJK,VPS,4,0,H,1.47,4.39,8.13,1.49,4.6,8.13,1.44,4.19,7.29,,,,,,
Finland,Veikkausliiga,2023,19/04/2023,16:00,KuPS,Honka,0,1,A,2.25,3.17,3.74,2.26,3.35,3.75,2.17,3.04,3.53,,,,,,
Finland,Veikkausliiga,2023,22/04/2023,15:00,KTP,Mariehamn,2,1,H,2.52,3.47,2.93,2.63,3.5,2.93,2.49,3.33,2.72,,,,,,
Finland,Veikkausliiga,2023,22/04/2023,15:00,SJK,Lahti,0,0,D,1.71,4.08,4.93,1.79,4.1,5,1.68,3.82,4.68,,,,,,
Finland,Veikkausliiga,2023,23/04/2023,14:00,KuPS,Ilves,1,0,H,2.1,3.37,3.91,2.18,3.4,3.91,2.06,3.23,3.65,,,,,,
Finland,Veikkausliiga,2023,23/04/2023,16:30,HJK,AC Oulu,1,1,D,1.51,4.38,7.18,1.51,4.5,7.5,1.47,4.18,6.76,,,,,,
Finland,Veikkausliiga,2023,24/04/2023,16:00,Haka,Honka,1,1,D,3.51,3.19,2.33,3.53,3.25,2.38,3.26,3.09,2.26,,,,,,
Finland,Veikkausliiga,2023,29/04/2023,13:00,HJK,Haka,2,0,H,1.53,4.24,7.01,1.57,4.3,7.3,1.51,4.02,6.39,,,,,,
Finland,Veikkausliiga,2023,29/04/2023,15:00,AC Oulu,SJK,0,3,A,2.43,3.28,3.22,2.43,3.36,3.24,2.34,3.15,3.05,,,,,,
Finland,Veikkausliiga,2023,29/04/2023,15:00,Ilves,KTP,1,0,H,1.86,3.68,4.53,1.99,3.68,4.53,1.85,3.48,4.14,,,,,,
Finland,Veikkausliiga,2023,29/04/2023,15:00,VPS,Honka,0,0,D,4.15,3.19,2.11,4.15,3.3,2.14,3.76,3.15,2.05,,,,,,
Finland,Veikkausliiga,2023,30/04/2023,14:00,Mariehamn,KuPS,0,2,A,4,3.68,1.97,4,3.68,2.02,3.79,3.49,1.93,,,,,,
Finland,Veikkausliiga,2023,05/05/2023,16:00,Haka,KTP,4,2,H,1.79,3.85,4.73,1.85,3.85,4.8,1.76,3.59,4.43,,,,,,
Finland,Veikkausliiga,2023,05/05/2023,16:00,Honka,Lahti,3,0,H,1.67,3.87,5.76,1.67,4.05,6.4,1.6,3.7,5.75,,,,,,
Finland,Veikkausliiga,2023,05/05/2023,16:00,Ilves,AC Oulu,1,2,A,2.02,3.45,4.1,2.14,3.5,4.1,1.99,3.3,3.8,,,,,,
Finland,Veikkausliiga,2023,05/05/2023,16:00,SJK,Inter Turku,2,1,H,2.31,3.25,3.48,2.34,3.31,3.48,2.26,3.14,3.23,,,,,,
Finland,Veikkausliiga,2023,05/05/2023,16:00,VPS,Mariehamn,2,1,H,2.11,3.43,3.8,2.3,3.44,3.8,2.11,3.24,3.48,,,,,,
Finland,Veikkausliiga,2023,05/05/2023,16:15,KuPS,HJK,2,1,H,2.84,3.14,2.8,3.33,3.23,2.8,2.9,3.05,2.51,,,,,,
Finland,Veikkausliiga,2023,09/05/2023,16:00,AC Oulu,KuPS,0,2,A,3.43,3.27,2.32,3.43,3.36,2.35,3.2,3.21,2.25,,,,,,
Finland,Veikkausliiga,2023,09/05/2023,16:00,Honka,Haka,0,2,A,1.85,3.46,4.96,1.89,3.56,5,1.81,3.36,4.57,,,,,,
Finland,Veikkausliiga,2023,09/05/2023,16:00,KTP,HJK,3,3,D,6.22,4.22,1.58,6.95,4.25,1.6,5.84,4.01,1.54,,,,,,
Finland,Veikkausliiga,2023,13/05/2023,12:00,Lahti,KTP,0,0,D,2.27,3.61,3.22,2.3,3.61,3.3,2.2,3.37,3.14,,,,,,
Finland,Veikkausliiga,2023,13/05/2023,13:00,Honka,KuPS,0,1,A,2.8,2.97,2.99,2.8,3.07,2.99,2.66,2.89,2.87,,,,,,
Finland,Veikkausliiga,2023,13/05/2023,15:00,AC Oulu,VPS,2,1,H,2.03,3.45,4.07,2.12,3.45,4.07,2.02,3.26,3.72,,,,,,
Finland,Veikkausliiga,2023,13/05/2023,15:00,HJK,Inter Turku,4,1,H,1.71,3.8,5.44,1.75,3.83,5.5,1.69,3.62,5.03,,,,,,
Finland,Veikkausliiga,2023,13/05/2023,15:00,SJK,Ilves,1,0,H,1.86,3.58,4.68,1.88,3.6,4.75,1.82,3.4,4.41,,,,,,
Finland,Veikkausliiga,2023,13/05/2023,16:30,Mariehamn,Haka,2,1,H,3.99,3.72,1.96,4.05,3.72,2.05,3.79,3.46,1.93,,,,,,
Finland,Veikkausliiga,2023,20/05/2023,12:00,KuPS,Lahti,2,0,H,1.49,4.37,7.5,1.53,4.37,7.5,1.47,4.09,6.79,,,,,,
Finland,Veikkausliiga,2023,21/05/2023,14:00,Ilves,HJK,1,1,D,5.07,3.46,1.84,5.5,3.6,1.88,4.86,3.34,1.78,,,,,,
Finland,Veikkausliiga,2023,22/05/2023,16:00,AC Oulu,Honka,1,3,A,2.66,3.15,2.99,2.85,3.2,3.06,2.6,3,2.85,,,,,,
Finland,Veikkausliiga,2023,22/05/2023,16:00,Haka,VPS,2,2,D,2.05,3.46,3.95,2.06,3.6,4.23,1.97,3.35,3.77,,,,,,
Finland,Veikkausliiga,2023,22/05/2023,16:00,Inter Turku,Mariehamn,1,1,D,1.63,4.34,5.41,1.64,4.5,5.75,1.58,4.09,5.14,,,,,,
Finland,Veikkausliiga,2023,22/05/2023,16:00,KTP,SJK,0,2,A,4.1,3.86,1.9,4.19,3.87,1.92,3.89,3.63,1.86,,,,,,
Finland,Veikkausliiga,2023,26/05/2023,16:00,Honka,KTP,0,1,A,1.55,4.17,6.85,1.56,4.2,7.02,1.51,3.96,6.45,,,,,,
Finland,Veikkausliiga,2023,26/05/2023,16:00,Inter Turku,Haka,3,0,H,2.28,3.44,3.35,2.33,3.46,3.4,2.22,3.25,3.21,,,,,,
Finland,Veikkausliiga,2023,26/05/2023,16:00,Lahti,AC Oulu,1,2,A,3.08,3.38,2.46,3.29,3.47,2.46,3,3.28,2.32,,,,,,
Finland,Veikkausliiga,2023,26/05/2023,16:00,SJK,KuPS,1,0,H,2.62,3.11,3.08,2.68,3.23,3.08,2.53,3.02,2.9,,,,,,
Finland,Veikkausliiga,2023,26/05/2023,16:00,VPS,Ilves,0,2,A,2.48,3.22,3.19,2.5,3.3,3.21,2.38,3.11,3.04,,,,,,
Finland,Veikkausliiga,2023,27/05/2023,16:30,Mariehamn,HJK,0,0,D,5.12,3.92,1.72,6.46,4.17,1.76,4.78,3.69,1.7,,,,,,
Finland,Veikkausliiga,2023,03/06/2023,13:00,Inter Turku,Honka,2,0,H,2.29,3.25,3.52,2.54,3.32,3.52,2.23,3.15,3.3,,,,,,
Finland,Veikkausliiga,2023,03/06/2023,15:00,AC Oulu,Mariehamn,3,2,H,1.88,3.86,4.16,1.92,3.86,4.35,1.85,3.59,3.96,,,,,,
Finland,Veikkausliiga,2023,03/06/2023,15:00,HJK,SJK,0,0,D,1.93,3.41,4.57,2,3.42,4.57,1.91,3.25,4.21,,,,,,
Finland,Veikkausliiga,2023,03/06/2023,15:00,KTP,VPS,1,0,H,2.7,3.46,2.72,2.7,3.5,2.72,2.61,3.32,2.6,,,,,,
Finland,Veikkausliiga,2023,03/06/2023,15:00,KuPS,Haka,3,0,H,1.7,3.87,5.36,1.7,4.1,5.75,1.64,3.71,5.27,,,,,,
Finland,Veikkausliiga,2023,03/06/2023,16:00,Ilves,Lahti,2,2,D,1.81,3.66,4.87,1.85,3.69,4.88,1.78,3.47,4.55,,,,,,
Finland,Veikkausliiga,2023,07/06/2023,16:00,Haka,Ilves,1,1,D,2.85,3.17,2.77,2.85,3.39,2.77,2.68,3.14,2.64,,,,,,
Finland,Veikkausliiga,2023,07/06/2023,16:00,Honka,Mariehamn,2,1,H,1.56,4.28,6.32,1.62,4.3,6.6,1.52,3.99,6.11,,,,,,
Finland,Veikkausliiga,2023,07/06/2023,16:00,Inter Turku,KTP,2,1,H,1.57,4.61,5.59,1.59,4.62,6.23,1.53,4.29,5.39,,,,,,
Finland,Veikkausliiga,2023,07/06/2023,16:00,KuPS,AC Oulu,1,0,H,1.84,3.6,4.78,1.86,3.7,4.92,1.79,3.47,4.52,,,,,,
Finland,Veikkausliiga,2023,07/06/2023,16:00,Lahti,HJK,1,2,A,6,3.93,1.64,6.45,4.17,1.66,5.61,3.71,1.61,,,,,,
Finland,Veikkausliiga,2023,08/06/2023,16:15,SJK,VPS,2,1,H,1.97,3.59,4.1,1.99,3.84,5.85,1.85,3.5,4.11,,,,,,
Finland,Veikkausliiga,2023,11/06/2023,14:00,AC Oulu,Inter Turku,1,1,D,2.76,3.39,2.7,2.85,3.4,2.7,2.68,3.24,2.56,,,,,,
Finland,Veikkausliiga,2023,11/06/2023,14:00,Ilves,Honka,1,1,D,3.04,2.98,2.76,3.04,3.16,2.8,2.86,2.93,2.62,,,,,,
Finland,Veikkausliiga,2023,11/06/2023,16:30,HJK,KTP,1,0,H,1.35,5.4,9.36,1.38,5.45,9.5,1.32,5.06,8.62,,,,,,
Finland,Veikkausliiga,2023,11/06/2023,16:30,Lahti,Haka,1,0,H,3,3.39,2.5,3,3.4,2.52,2.89,3.27,2.39,,,,,,
Finland,Veikkausliiga,2023,11/06/2023,16:30,Mariehamn,SJK,0,2,A,3.66,3.48,2.14,4.15,3.6,2.19,3.55,3.34,2.05,,,,,,
Finland,Veikkausliiga,2023,11/06/2023,16:30,VPS,KuPS,0,2,A,4.32,3.39,1.99,4.65,3.52,2.02,4.02,3.3,1.93,,,,,,
Finland,Veikkausliiga,2023,27/06/2023,16:00,Haka,HJK,1,1,D,4.74,3.8,1.8,4.74,3.86,1.83,4.38,3.62,1.77,,,,,,
Finland,Veikkausliiga,2023,27/06/2023,16:00,Honka,VPS,1,0,H,1.93,3.51,4.39,1.97,3.63,4.73,1.85,3.42,4.23,,,,,,
Finland,Veikkausliiga,2023,27/06/2023,16:00,Inter Turku,Ilves,2,1,H,2.27,3.43,3.39,2.29,3.51,3.72,2.18,3.3,3.24,,,,,,
Finland,Veikkausliiga,2023,27/06/2023,16:00,KTP,Lahti,2,0,H,2.53,3.61,2.82,2.56,3.61,2.98,2.43,3.42,2.72,,,,,,
Finland,Veikkausliiga,2023,27/06/2023,16:00,KuPS,Mariehamn,0,1,A,1.37,5.06,9.34,1.4,5.06,9.5,1.36,4.73,8.19,,,,,,
Finland,Veikkausliiga,2023,27/06/2023,16:00,SJK,AC Oulu,1,4,A,1.93,3.74,4.12,1.96,3.8,4.3,1.87,3.54,3.95,,,,,,
Finland,Veikkausliiga,2023,01/07/2023,12:00,Honka,HJK,1,1,D,3.55,2.99,2.43,3.58,3.21,2.44,3.28,2.97,2.33,,,,,,
Finland,Veikkausliiga,2023,01/07/2023,15:00,AC Oulu,Haka,3,0,H,2.5,3.3,3.08,2.5,3.44,3.25,2.37,3.25,2.92,,,,,,
Finland,Veikkausliiga,2023,01/07/2023,15:00,Ilves,SJK,1,1,D,2.77,3.35,2.72,2.86,3.38,2.72,2.71,3.19,2.57,,,,,,
Finland,Veikkausliiga,2023,01/07/2023,15:00,VPS,Inter Turku,3,0,H,2.9,3.5,2.52,3.01,3.5,2.55,2.78,3.29,2.44,,,,,,
Finland,Veikkausliiga,2023,01/07/2023,16:30,Mariehamn,KTP,0,0,D,2.57,3.43,2.88,2.57,3.54,2.99,2.43,3.31,2.77,,,,,,
Finland,Veikkausliiga,2023,01/07/2023,17:00,Lahti,KuPS,3,4,A,5.73,3.91,1.66,6,3.91,1.71,5.28,3.63,1.65,,,,,,
Finland,Veikkausliiga,2023,08/07/2023,12:00,HJK,Lahti,0,1,A,1.32,5.67,10.18,1.36,5.67,10.5,1.3,5.18,9.18,,,,,,
Finland,Veikkausliiga,2023,08/07/2023,15:00,Haka,Inter Turku,2,2,D,2.57,3.61,2.77,2.7,3.61,2.82,2.48,3.37,2.69,,,,,,
Finland,Veikkausliiga,2023,08/07/2023,15:00,KTP,Ilves,0,0,D,3.25,3.5,2.3,3.25,3.5,2.5,2.96,3.32,2.32,,,,,,
Finland,Veikkausliiga,2023,08/07/2023,15:00,KuPS,VPS,0,1,A,1.98,3.29,4.53,2.02,3.58,4.94,1.88,3.24,4.36,,,,,,
Finland,Veikkausliiga,2023,08/07/2023,15:00,SJK,Honka,1,0,H,2.29,3.3,3.47,2.31,3.44,3.47,2.22,3.19,3.26,,,,,,
Finland,Veikkausliiga,2023,09/07/2023,16:30,Mariehamn,AC Oulu,1,2,A,3.08,3.54,2.38,3.37,3.56,2.4,2.98,3.38,2.27,,,,,,
Finland,Veikkausliiga,2023,12/07/2023,16:00,Inter Turku,VPS,0,2,A,2.21,3.65,3.31,2.23,3.67,3.33,2.14,3.5,3.13,,,,,,
Finland,Veikkausliiga,2023,15/07/2023,13:00,Ilves,Mariehamn,0,0,D,1.89,3.65,4.4,1.94,3.71,4.58,1.87,3.43,4.05,,,,,,
Finland,Veikkausliiga,2023,15/07/2023,15:00,VPS,AC Oulu,3,0,H,2.29,3.45,3.33,2.33,3.55,3.33,2.22,3.32,3.11,,,,,,
Finland,Veikkausliiga,2023,16/07/2023,16:30,Lahti,SJK,1,1,D,3.9,3.41,2.09,4.2,3.55,2.09,3.77,3.31,1.98,,,,,,
Finland,Veikkausliiga,2023,17/07/2023,16:00,Inter Turku,KuPS,1,1,D,3.37,3.29,2.34,3.37,3.4,2.34,3.18,3.19,2.25,,,,,,
Finland,Veikkausliiga,2023,22/07/2023,15:00,AC Oulu,KTP,3,1,H,1.85,3.76,4.5,1.85,3.95,5,1.76,3.68,4.29,,,,,,
Finland,Veikkausliiga,2023,22/07/2023,15:00,HJK,Ilves,1,0,H,1.78,3.65,5.18,1.8,3.65,5.25,1.74,3.48,4.81,,,,,,
Finland,Veikkausliiga,2023,22/07/2023,15:00,Inter Turku,SJK,1,2,A,3.04,3.43,2.46,3.04,3.43,2.54,2.87,3.27,2.39,,,,,,
Finland,Veikkausliiga,2023,23/07/2023,13:00,Lahti,Mariehamn,0,2,A,2.38,3.34,3.25,2.5,3.4,3.25,2.31,3.22,3.04,,,,,,
Finland,Veikkausliiga,2023,23/07/2023,16:30,VPS,Haka,4,1,H,2.05,3.64,3.77,2.09,3.68,3.94,1.96,3.48,3.65,,,,,,
Finland,Veikkausliiga,2023,28/07/2023,16:00,Ilves,VPS,0,2,A,2.86,3.33,2.64,2.88,3.33,2.7,2.68,3.18,2.58,,,,,,
Finland,Veikkausliiga,2023,29/07/2023,15:00,SJK,HJK,1,2,A,2.85,3.19,2.75,2.88,3.25,2.77,2.73,3,2.67,,,,,,
Finland,Veikkausliiga,2023,30/07/2023,13:00,Haka,Lahti,1,1,D,1.88,3.76,4.32,1.97,3.85,4.5,1.81,3.59,4.15,,,,,,
Finland,Veikkausliiga,2023,30/07/2023,14:00,Honka,AC Oulu,4,1,H,1.96,3.5,4.27,2,3.56,4.27,1.92,3.34,3.95,,,,,,
Finland,Veikkausliiga,2023,30/07/2023,14:00,KuPS,KTP,2,0,H,1.51,4.42,6.98,1.53,4.42,7,1.48,4.13,6.35,,,,,,
Finland,Veikkausliiga,2023,30/07/2023,16:30,Mariehamn,Inter Turku,0,2,A,2.92,3.53,2.49,3,3.53,2.49,2.85,3.3,2.39,,,,,,
Finland,Veikkausliiga,2023,04/08/2023,16:00,Ilves,Haka,1,2,A,2.5,3.34,3.05,2.6,3.41,3.05,2.4,3.23,2.88,,,,,,
Finland,Veikkausliiga,2023,05/08/2023,13:00,HJK,Mariehamn,4,2,H,1.65,4.16,5.42,1.68,4.16,6,1.62,3.84,5.15,,,,,,
Finland,Veikkausliiga,2023,07/08/2023,16:00,KTP,Inter Turku,1,4,A,3.17,3.54,2.32,3.22,3.63,2.33,3.02,3.44,2.22,,,,,,
Finland,Veikkausliiga,2023,07/08/2023,16:00,Lahti,Honka,1,0,H,3.98,3.37,2.08,4.02,3.5,2.1,3.68,3.25,2.02,,,,,,
Finland,Veikkausliiga,2023,09/08/2023,17:00,VPS,SJK,3,2,H,3.15,3.41,2.4,3.15,3.45,2.43,2.92,3.26,2.35,,,,,,
Finland,Veikkausliiga,2023,11/08/2023,16:00,Haka,Mariehamn,1,1,D,2,3.73,3.82,2.07,3.75,4.08,1.97,3.46,3.62,,,,,,
Finland,Veikkausliiga,2023,12/08/2023,15:00,AC Oulu,Lahti,1,1,D,2.2,3.34,3.66,2.27,3.34,3.66,2.15,3.18,3.38,,,,,,
Finland,Veikkausliiga,2023,13/08/2023,14:00,Honka,Inter Turku,1,0,H,2.02,3.59,3.91,2.05,3.6,4,1.96,3.42,3.66,,,,,,
Finland,Veikkausliiga,2023,13/08/2023,14:00,Ilves,KuPS,0,3,A,3.16,3.25,2.48,3.4,3.25,2.5,3.14,3.08,2.32,,,,,,
Finland,Veikkausliiga,2023,15/08/2023,16:00,SJK,KTP,2,3,A,1.46,4.85,7.15,1.49,4.9,7.6,1.42,4.47,6.76,,,,,,
Finland,Veikkausliiga,2023,18/08/2023,16:00,Lahti,VPS,0,2,A,4.14,3.5,2,4.2,3.51,2.06,3.79,3.28,1.98,,,,,,
Finland,Veikkausliiga,2023,18/08/2023,16:30,Mariehamn,Honka,0,1,A,4.18,3.41,2.02,4.23,3.42,2.02,3.87,3.27,1.96,,,,,,
Finland,Veikkausliiga,2023,19/08/2023,15:00,AC Oulu,Ilves,0,3,A,3.06,3.25,2.55,3.06,3.26,2.7,2.87,3.1,2.48,,,,,,
Finland,Veikkausliiga,2023,20/08/2023,12:00,Inter Turku,HJK,1,3,A,2.76,3.54,2.61,2.85,3.55,2.66,2.67,3.31,2.51,,,,,,
Finland,Veikkausliiga,2023,20/08/2023,14:00,KuPS,SJK,3,0,H,2.27,3.3,3.51,2.27,3.45,3.51,2.17,3.19,3.32,,,,,,
Finland,Veikkausliiga,2023,21/08/2023,16:00,KTP,Haka,1,2,A,2.75,3.48,2.66,2.76,3.65,2.66,2.65,3.35,2.51,,,,,,
Finland,Veikkausliiga,2023,25/08/2023,16:00,VPS,KTP,2,1,H,1.66,4.4,4.96,1.68,4.41,5.5,1.6,4.17,4.85,,,,,,
Finland,Veikkausliiga,2023,26/08/2023,13:00,Inter Turku,Lahti,2,1,H,1.93,3.57,4.37,1.97,3.81,4.37,1.86,3.5,4.11,,,,,,
Finland,Veikkausliiga,2023,26/08/2023,15:00,SJK,Mariehamn,3,2,H,1.54,4.51,6.2,1.54,4.51,6.6,1.5,4.18,6.02,,,,,,
Finland,Veikkausliiga,2023,27/08/2023,14:00,Haka,KuPS,2,2,D,3.62,3.55,2.13,3.8,3.6,2.23,3.41,3.41,2.07,,,,,,
Finland,Veikkausliiga,2023,27/08/2023,14:00,Honka,Ilves,2,0,H,2.11,3.38,3.86,2.17,3.5,4.25,2.01,3.32,3.71,,,,,,
Finland,Veikkausliiga,2023,27/08/2023,16:00,AC Oulu,HJK,1,3,A,4.03,3.48,2.03,4.2,3.51,2.03,3.89,3.37,1.94,,,,,,
Finland,Veikkausliiga,2023,30/08/2023,16:00,Lahti,Inter Turku,1,2,A,3.28,3.53,2.28,3.37,3.55,2.28,3.17,3.37,2.18,,,,,,
Finland,Veikkausliiga,2023,03/09/2023,14:00,Haka,SJK,1,0,H,3.18,3.61,2.29,3.18,3.61,2.44,3,3.44,2.24,,,,,,
Finland,Veikkausliiga,2023,03/09/2023,14:00,HJK,KuPS,2,2,D,2.26,3.23,3.64,2.27,3.26,3.64,2.2,3.15,3.36,,,,,,
Finland,Veikkausliiga,2023,03/09/2023,14:00,Inter Turku,AC Oulu,2,1,H,1.79,3.98,4.56,1.83,3.98,4.59,1.75,3.78,4.26,,,,,,
